questionId,title,titleSlug,difficulty,acRate,isPaidOnly,topicTags,categoryTitle
3586,Constructing Two Increasing Arrays,constructing-two-increasing-arrays,Hard,62.3,True,"Array,Dynamic Programming",Algorithms
3568,Find the Key of the Numbers,find-the-key-of-the-numbers,Easy,76.46,False,Math,Algorithms
3540,Hash Divided String,hash-divided-string,Medium,83.2,False,"String,Simulation",Algorithms
3548,Find the Count of Good Integers,find-the-count-of-good-integers,Hard,69.46,False,"Hash Table,Math,Combinatorics,Enumeration",Algorithms
3531,Minimum Amount of Damage Dealt to Bob,minimum-amount-of-damage-dealt-to-bob,Hard,39.54,False,"Array,Greedy,Sorting",Algorithms
3553,Check if Two Chessboard Squares Have the Same Color,check-if-two-chessboard-squares-have-the-same-color,Easy,72.23,False,"Math,String",Algorithms
3495,K-th Nearest Obstacle Queries,k-th-nearest-obstacle-queries,Medium,48.87,False,"Array,Heap (Priority Queue)",Algorithms
3563,Select Cells in Grid With Maximum Score,select-cells-in-grid-with-maximum-score,Hard,15.59,False,"Array,Dynamic Programming,Bit Manipulation,Matrix,Bitmask",Algorithms
3551,Maximum XOR Score Subarray Queries,maximum-xor-score-subarray-queries,Hard,43.67,False,"Array,Dynamic Programming",Algorithms
3589,Find Candidates for Data Scientist Position II,find-candidates-for-data-scientist-position-ii,Medium,42.54,True,Database,Database
3590,Maximum Total Area Occupied by Pistons,maximum-total-area-occupied-by-pistons,Hard,39.97,True,"Array,Hash Table,String,Simulation,Counting,Prefix Sum",Algorithms
3567,Convert Date to Binary,convert-date-to-binary,Easy,88.7,False,"Math,String",Algorithms
3485,Maximize Score of Numbers in Ranges,maximize-score-of-numbers-in-ranges,Medium,35.53,False,"Array,Binary Search,Greedy,Sorting",Algorithms
3528,Reach End of Array With Max Score,reach-end-of-array-with-max-score,Medium,33.39,False,"Array,Greedy",Algorithms
3560,Maximum Number of Moves to Kill All Pawns,maximum-number-of-moves-to-kill-all-pawns,Hard,33.62,False,"Array,Math,Bit Manipulation,Breadth-First Search,Game Theory,Bitmask",Algorithms
3602,Sum of Consecutive Subarrays,sum-of-consecutive-subarrays,Medium,42.57,True,"Array,Two Pointers,Dynamic Programming",Algorithms
3582,Find Indices of Stable Mountains,find-indices-of-stable-mountains,Easy,86.76,False,Array,Algorithms
3558,Find a Safe Walk Through a Grid,find-a-safe-walk-through-a-grid,Medium,32.66,False,"Array,Breadth-First Search,Graph Theory,Heap (Priority Queue),Matrix,Shortest Path",Algorithms
3575,Find the Maximum Sequence Value of Array,find-the-maximum-sequence-value-of-array,Hard,21.01,False,"Array,Dynamic Programming,Bit Manipulation",Algorithms
3571,Length of the Longest Increasing Path,length-of-the-longest-increasing-path,Hard,19.15,False,"Array,Binary Search,Sorting",Algorithms
3581,The Two Sneaky Numbers of Digitville,the-two-sneaky-numbers-of-digitville,Easy,89.9,False,"Array,Hash Table,Math",Algorithms
3518,Maximum Multiplication Score,maximum-multiplication-score,Medium,41.24,False,"Array,Dynamic Programming",Algorithms
3559,Minimum Number of Valid Strings to Form Target I,minimum-number-of-valid-strings-to-form-target-i,Medium,21.67,False,"Array,String,Binary Search,Dynamic Programming,Trie,Segment Tree,Rolling Hash,String Matching,Hash Function",Algorithms
3557,Minimum Number of Valid Strings to Form Target II,minimum-number-of-valid-strings-to-form-target-ii,Hard,20.32,False,"Array,String,Binary Search,Dynamic Programming,Segment Tree,Rolling Hash,String Matching,Hash Function",Algorithms
3609,Calculate Product Final Price,calculate-product-final-price,Medium,78.81,True,Database,Database
3615,Convert Doubly Linked List to Array II,convert-doubly-linked-list-to-array-ii,Medium,82.44,True,"Array,Linked List,Doubly-Linked List",Algorithms
3541,Report Spam Message,report-spam-message,Medium,48.5,False,"Array,Hash Table,String",Algorithms
3496,Minimum Number of Seconds to Make Mountain Height Zero,minimum-number-of-seconds-to-make-mountain-height-zero,Medium,36.88,False,"Array,Math,Binary Search,Greedy,Heap (Priority Queue)",Algorithms
3573,Count Substrings That Can Be Rearranged to Contain a String I,count-substrings-that-can-be-rearranged-to-contain-a-string-i,Medium,42.63,False,"Hash Table,String,Sliding Window",Algorithms
3572,Count Substrings That Can Be Rearranged to Contain a String II,count-substrings-that-can-be-rearranged-to-contain-a-string-ii,Hard,56.0,False,"Hash Table,String,Sliding Window",Algorithms
3623,Sum of Consecutive Subsequences,sum-of-consecutive-subsequences,Hard,43.15,True,"Array,Hash Table,Dynamic Programming",Algorithms
3606,Minimum Element After Replacement With Digit Sum,minimum-element-after-replacement-with-digit-sum,Easy,84.63,False,"Array,Math",Algorithms
3510,Maximize the Total Height of Unique Towers,maximize-the-total-height-of-unique-towers,Medium,37.27,False,"Array,Greedy,Sorting",Algorithms
3584,Find the Lexicographically Smallest Valid Sequence,find-the-lexicographically-smallest-valid-sequence,Medium,21.61,False,"Two Pointers,String,Dynamic Programming,Greedy",Algorithms
3580,Find the Occurrence of First Almost Equal Substring,find-the-occurrence-of-first-almost-equal-substring,Hard,15.28,False,"String,String Matching",Algorithms
3600,Find the K-th Character in String Game I,find-the-k-th-character-in-string-game-i,Easy,81.63,False,"Math,Bit Manipulation,Recursion,Simulation",Algorithms
3570,Count of Substrings Containing Every Vowel and K Consonants I,count-of-substrings-containing-every-vowel-and-k-consonants-i,Medium,41.7,False,"Hash Table,String,Sliding Window",Algorithms
3569,Count of Substrings Containing Every Vowel and K Consonants II,count-of-substrings-containing-every-vowel-and-k-consonants-ii,Medium,40.62,False,"Hash Table,String,Sliding Window",Algorithms
3601,Find the K-th Character in String Game II,find-the-k-th-character-in-string-game-ii,Hard,48.55,False,"Math,Bit Manipulation,Recursion",Algorithms
3624,Find Top Performing Driver,find-top-performing-driver,Medium,49.08,True,Database,Database
3579,Maximum Possible Number by Binary Concatenation,maximum-possible-number-by-binary-concatenation,Medium,65.27,False,"Array,Bit Manipulation,Enumeration",Algorithms
3561,Remove Methods From Project,remove-methods-from-project,Medium,50.39,False,"Depth-First Search,Breadth-First Search,Graph Theory",Algorithms
3578,Construct 2D Grid Matching Graph Layout,construct-2d-grid-matching-graph-layout,Hard,29.55,False,"Array,Hash Table,Graph Theory,Matrix",Algorithms
3583,Sorted GCD Pair Queries,sorted-gcd-pair-queries,Hard,22.29,False,"Array,Hash Table,Math,Binary Search,Combinatorics,Counting,Number Theory,Prefix Sum",Algorithms
3497,Find the Last Marked Nodes in Tree,find-the-last-marked-nodes-in-tree,Hard,55.41,True,"Tree,Depth-First Search",Algorithms
3605,Construct the Minimum Bitwise Array I,construct-the-minimum-bitwise-array-i,Easy,85.28,False,"Array,Bit Manipulation",Algorithms
3611,Construct the Minimum Bitwise Array II,construct-the-minimum-bitwise-array-ii,Medium,66.45,False,"Array,Bit Manipulation",Algorithms
3487,Find Maximum Removals From Source String,find-maximum-removals-from-source-string,Medium,39.22,False,"Array,Hash Table,Two Pointers,String,Dynamic Programming",Algorithms
3604,Find the Number of Possible Ways for an Event,find-the-number-of-possible-ways-for-an-event,Hard,34.81,False,"Math,Dynamic Programming,Combinatorics",Algorithms
3610,Find X-Sum of All K-Long Subarrays I,find-x-sum-of-all-k-long-subarrays-i,Easy,76.08,False,"Array,Hash Table,Sliding Window,Heap (Priority Queue)",Algorithms
3509,K-th Largest Perfect Subtree Size in Binary Tree,k-th-largest-perfect-subtree-size-in-binary-tree,Medium,62.06,False,"Tree,Depth-First Search,Sorting,Binary Tree",Algorithms
3588,Count The Number of Winning Sequences,count-the-number-of-winning-sequences,Hard,31.97,False,"String,Dynamic Programming",Algorithms
3592,Find X-Sum of All K-Long Subarrays II,find-x-sum-of-all-k-long-subarrays-ii,Hard,41.1,False,"Array,Hash Table,Sliding Window,Heap (Priority Queue)",Algorithms
3642,Premier League Table Ranking III,premier-league-table-ranking-iii,Medium,70.66,True,Database,Database
3565,Minimize Connected Groups by Inserting Interval,minimize-connected-groups-by-inserting-interval,Medium,50.25,True,"Array,Binary Search,Sliding Window,Sorting",Algorithms
3566,Find the Sequence of Strings Appeared on the Screen,find-the-sequence-of-strings-appeared-on-the-screen,Medium,80.19,False,"String,Simulation",Algorithms
3502,Count Substrings With K-Frequency Characters I,count-substrings-with-k-frequency-characters-i,Medium,55.61,False,"Hash Table,String,Sliding Window",Algorithms
3607,Minimum Division Operations to Make Array Non Decreasing,minimum-division-operations-to-make-array-non-decreasing,Medium,29.05,False,"Array,Math,Greedy,Number Theory",Algorithms
3603,Check if DFS Strings Are Palindromes,check-if-dfs-strings-are-palindromes,Hard,20.04,False,"Array,Hash Table,String,Tree,Depth-First Search,Hash Function",Algorithms
3650,Find Cities in Each State II,find-cities-in-each-state-ii,Medium,68.63,True,Database,Database
3499,Count Substrings With K-Frequency Characters II,count-substrings-with-k-frequency-characters-ii,Hard,69.41,True,"Hash Table,String,Sliding Window",Algorithms
3617,Find the Original Typed String I,find-the-original-typed-string-i,Easy,72.08,False,String,Algorithms
3576,Find Subtree Sizes After Changes,find-subtree-sizes-after-changes,Medium,53.94,False,"Array,Hash Table,String,Tree,Depth-First Search",Algorithms
3587,Maximum Points Tourist Can Earn,maximum-points-tourist-can-earn,Medium,47.41,False,"Array,Dynamic Programming,Matrix",Algorithms
3618,Find the Original Typed String II,find-the-original-typed-string-ii,Hard,45.58,False,"String,Dynamic Programming,Prefix Sum",Algorithms
3593,Find the Maximum Factor Score of Array,find-the-maximum-factor-score-of-array,Medium,40.92,False,"Array,Math,Number Theory",Algorithms
3629,Total Characters in String After Transformations I,total-characters-in-string-after-transformations-i,Medium,45.68,False,"Hash Table,Math,String,Dynamic Programming,Counting",Algorithms
3608,Find the Number of Subsequences With Equal GCD,find-the-number-of-subsequences-with-equal-gcd,Hard,31.33,False,"Array,Math,Dynamic Programming,Number Theory",Algorithms
3630,Total Characters in String After Transformations II,total-characters-in-string-after-transformations-ii,Hard,58.06,False,"Hash Table,Math,String,Dynamic Programming,Counting",Algorithms
3660,Second Highest Salary II,second-highest-salary-ii,Medium,86.46,True,Database,Database
3614,Find the Number of K-Even Arrays,find-the-number-of-k-even-arrays,Medium,61.16,True,Dynamic Programming,Algorithms
3636,Check Balanced String,check-balanced-string,Easy,82.42,False,String,Algorithms
3627,Find Minimum Time to Reach Last Room I,find-minimum-time-to-reach-last-room-i,Medium,55.5,False,"Array,Graph Theory,Heap (Priority Queue),Matrix,Shortest Path",Algorithms
3628,Find Minimum Time to Reach Last Room II,find-minimum-time-to-reach-last-room-ii,Medium,67.9,False,"Array,Graph Theory,Heap (Priority Queue),Matrix,Shortest Path",Algorithms
3637,Count Number of Balanced Permutations,count-number-of-balanced-permutations,Hard,49.15,False,"Math,String,Dynamic Programming,Combinatorics",Algorithms
3679,Maximum Sized Array,maximum-sized-array,Medium,51.05,True,"Binary Search,Bit Manipulation",Algorithms
3626,Smallest Divisible Digit Product I,smallest-divisible-digit-product-i,Easy,64.39,False,"Math,Enumeration",Algorithms
3622,Maximum Frequency of an Element After Performing Operations I,maximum-frequency-of-an-element-after-performing-operations-i,Medium,40.13,False,"Array,Binary Search,Sliding Window,Sorting,Prefix Sum",Algorithms
3640,Maximum Frequency of an Element After Performing Operations II,maximum-frequency-of-an-element-after-performing-operations-ii,Hard,53.9,False,"Array,Binary Search,Sliding Window,Sorting,Prefix Sum",Algorithms
3635,Smallest Divisible Digit Product II,smallest-divisible-digit-product-ii,Hard,14.44,False,"Math,String,Backtracking,Greedy,Number Theory",Algorithms
3612,Adjacent Increasing Subarrays Detection I,adjacent-increasing-subarrays-detection-i,Easy,47.98,False,Array,Algorithms
3619,Adjacent Increasing Subarrays Detection II,adjacent-increasing-subarrays-detection-ii,Medium,58.85,False,"Array,Binary Search",Algorithms
3646,Sum of Good Subsequences,sum-of-good-subsequences,Hard,30.77,False,"Array,Hash Table,Dynamic Programming",Algorithms
3631,Count K-Reducible Numbers Less Than N,count-k-reducible-numbers-less-than-n,Hard,27.55,False,"Math,String,Dynamic Programming,Combinatorics",Algorithms
3694,Minimum Total Operations,minimum-total-operations,Easy,64.04,True,Array,Algorithms
3616,Make Array Elements Equal to Zero,make-array-elements-equal-to-zero,Easy,68.31,False,"Array,Simulation,Prefix Sum",Algorithms
3639,Zero Array Transformation I,zero-array-transformation-i,Medium,54.43,False,"Array,Prefix Sum",Algorithms
3643,Zero Array Transformation II,zero-array-transformation-ii,Medium,43.61,False,"Array,Binary Search,Prefix Sum",Algorithms
3658,Minimize the Maximum Adjacent Element Difference,minimize-the-maximum-adjacent-element-difference,Hard,19.26,False,"Array,Binary Search,Greedy",Algorithms
3695,Books with NULL Ratings,books-with-null-ratings,Easy,82.95,True,Database,Database
3652,Find Sorted Submatrices With Maximum Element at Most K,find-sorted-submatrices-with-maximum-element-at-most-k,Hard,51.18,True,"Array,Stack,Matrix,Monotonic Stack",Algorithms
3625,Stone Removal Game,stone-removal-game,Easy,42.35,False,"Math,Simulation",Algorithms
3591,Shift Distance Between Two Strings,shift-distance-between-two-strings,Medium,53.53,False,"Array,String,Prefix Sum",Algorithms
3647,Zero Array Transformation III,zero-array-transformation-iii,Medium,54.89,False,"Array,Greedy,Sorting,Heap (Priority Queue),Prefix Sum",Algorithms
3648,Find the Maximum Number of Fruits Collected,find-the-maximum-number-of-fruits-collected,Hard,65.09,False,"Array,Dynamic Programming,Matrix",Algorithms
3644,Minimum Positive Sum Subarray ,minimum-positive-sum-subarray,Easy,44.78,False,"Array,Sliding Window,Prefix Sum",Algorithms
3595,Rearrange K Substrings to Form Target String,rearrange-k-substrings-to-form-target-string,Medium,56.66,False,"Hash Table,String,Sorting",Algorithms
3654,Minimum Array Sum,minimum-array-sum,Medium,30.95,False,"Array,Dynamic Programming",Algorithms
3675,Maximize Sum of Weights after Edge Removals,maximize-sum-of-weights-after-edge-removals,Hard,30.37,False,"Dynamic Programming,Tree,Depth-First Search",Algorithms
3703,First Letter Capitalization,first-letter-capitalization,Hard,86.54,True,Database,Database
3710,Design an Array Statistics Tracker ,design-an-array-statistics-tracker,Hard,35.57,True,"Hash Table,Binary Search,Design,Queue,Heap (Priority Queue),Data Stream,Ordered Set",Algorithms
3676,Smallest Number With All Set Bits,smallest-number-with-all-set-bits,Easy,80.34,False,"Math,Bit Manipulation",Algorithms
3594,Identify the Largest Outlier in an Array,identify-the-largest-outlier-in-an-array,Medium,36.2,False,"Array,Hash Table,Counting,Enumeration",Algorithms
3633,Maximize the Number of Target Nodes After Connecting Trees I,maximize-the-number-of-target-nodes-after-connecting-trees-i,Medium,69.5,False,"Tree,Depth-First Search,Breadth-First Search",Algorithms
3645,Maximize the Number of Target Nodes After Connecting Trees II,maximize-the-number-of-target-nodes-after-connecting-trees-ii,Hard,73.15,False,"Tree,Depth-First Search,Breadth-First Search",Algorithms
3711,First Letter Capitalization II,first-letter-capitalization-ii,Hard,57.58,False,Database,Database
3621,Minimum Operations to Make Array Values Equal to K,minimum-operations-to-make-array-values-equal-to-k,Easy,73.29,False,"Array,Hash Table",Algorithms
3649,Minimum Time to Break Locks I,minimum-time-to-break-locks-i,Medium,32.1,False,"Array,Dynamic Programming,Backtracking,Bit Manipulation,Depth-First Search,Bitmask",Algorithms
